Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Business address,Number of patrons,x coordinate,y coordinate,Location
2020,14,103165,103165,1-5 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),288 Flinders Street MELBOURNE VIC 3000,160,144.9646,-37.8181,POINT (144.964608 -37.81805664)
2020,14,103172,103172,31-39 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1-2 35 Elizabeth Street MELBOURNE VIC 3000,329,144.9643,-37.8174,POINT (144.9643344 -37.81742176)
2020,14,103950,103950,335-339 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Basement 335 Flinders Lane MELBOURNE VIC 3000,200,144.9632,-37.8179,POINT (144.9632259 -37.8178473)
2020,14,104003,104003,Q2 Tower 2-8 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Suite 1201 & Part Rooftop 2 Queen Street MELBOURNE VIC 3000,300,144.9627,-37.8186,POINT (144.9627104 -37.81858764)
2020,15,103944,103944,Tomasetti House 277-279 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1, Basement 277 Flinders Lane MELBOURNE VIC 3000",400,144.9653,-37.8172,POINT (144.9652976 -37.81724074)
2020,15,109257,109257,Young And Jacksons Hotel 1-7 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Young And Jacksons Hotel 1-7 Swanston Street MELBOURNE VIC 3000,470,144.9670,-37.8174,POINT (144.9670229 -37.81735593)
2020,16,103938,103938,Adelphi Hotel 187 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),"Unit 10, Level 10 187 Flinders Lane MELBOURNE VIC 3000",180,144.9684,-37.8164,POINT (144.9683752 -37.81635834)
2020,16,103938,103938,Adelphi Hotel 187 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Gnd-Lvl 7 187 Flinders Lane MELBOURNE VIC 3000,80,144.9684,-37.8164,POINT (144.9683752 -37.81635834)
2020,16,104020,104020,150-162 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 150-162 Flinders Street MELBOURNE VIC 3000,1500,144.9694,-37.8165,POINT (144.9693865 -37.8164856)
2020,16,108532,108532,Cavendish House Apartments 27-37 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),"Lot 2B, Ground 27 Russell Street MELBOURNE VIC 3000",40,144.9693,-37.8160,POINT (144.9692477 -37.81598752)
2020,17,103592,103592,11-37 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 11 Exhibition Street MELBOURNE VIC 3000,118,144.9717,-37.8155,POINT (144.9717264 -37.81546126)
2020,17,103922,103922,95-101 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),95-101 Flinders Lane MELBOURNE VIC 3000,840,144.9711,-37.8155,POINT (144.9710986 -37.8155272)
2020,17,103924,103924,107-109 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Basement 107 Flinders Lane MELBOURNE VIC 3000,230,144.9708,-37.8156,POINT (144.9708344 -37.81560653)
2020,17,103925,103925,121-123 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1, Gnd & Bmt 121 Flinders Lane MELBOURNE VIC 3000",350,144.9705,-37.8157,POINT (144.9705135 -37.81567206)
2020,17,103926,103926,125-127 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Basement 125 Flinders Lane MELBOURNE VIC 3000,300,144.9704,-37.8157,POINT (144.9703999 -37.81568917)
2020,17,103928,103928,133-135 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Ground 135 Flinders Lane MELBOURNE VIC 3000,110,144.9702,-37.8157,POINT (144.9701587 -37.81573912)
2020,17,574438,574438,84-94 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Rear 88 Flinders Street MELBOURNE VIC 3000,150,144.9717,-37.8160,POINT (144.9716838 -37.81594934)
2020,21,606461,606461,607-623 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),623 Collins Street MELBOURNE VIC 3000,1500,144.9547,-37.8193,POINT (144.9546898 -37.8192929)
2020,22,105394,105394,62-66 King Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1 62-66 King Street MELBOURNE VIC 3000,240,144.9572,-37.8188,POINT (144.9571472 -37.81874526)
2020,23,102098,102098,415-417 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Gnd & Bmt 417 Collins Street MELBOURNE VIC 3000,131,144.9609,-37.8175,POINT (144.9608683 -37.8174693)
2020,23,102099,102099,419-429 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part Gnd & Mezzanine 425 Collins Street MELBOURNE VIC 3000,850,144.9607,-37.8175,POINT (144.9606534 -37.81752835)
2020,23,106436,106436,54-60 Market Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1R, Ground 60 Market Street MELBOURNE VIC 3000",370,144.9608,-37.8178,POINT (144.9608187 -37.81777732)
2020,24,103174,103174,55-57 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 55 Elizabeth Street MELBOURNE VIC 3000,88,144.9641,-37.8170,POINT (144.96413 -37.81697238)
2020,25,101789,101789,252-254 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Mezzanine 20A Centre Place MELBOURNE VIC 3000,55,144.9656,-37.8166,POINT (144.9655966 -37.81660298)
2020,26,102073,102073,141-165 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 164 Flinders Lane MELBOURNE VIC 3000,161,144.9688,-37.8155,POINT (144.9687613 -37.81545156)
2020,27,102064,102064,69-73 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 71 Collins Street MELBOURNE VIC 3000,210,144.9714,-37.8143,POINT (144.9713492 -37.81434422)
2020,27,541562,102071,Grand Hyatt Hotel Gnd to Level 29 121-131 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part UprGround 121-131 Collins Street MELBOURNE VIC 3000,400,144.9699,-37.8151,POINT (144.9698765 -37.81508335)
2020,27,597183,102071,Grand Hyatt Melbourne Retail 121-131 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part LwrGround 121-131 Collins Street MELBOURNE VIC 3000,800,144.9699,-37.8151,POINT (144.9698765 -37.81508335)
2020,33,100727,100727,Mitre Tavern 5-9 Bank Place MELBOURNE VIC 3000,Melbourne (CBD),Mitre Tavern 5-9 Bank Place MELBOURNE VIC 3000,300,144.9603,-37.8168,POINT (144.9602881 -37.81680344)
2020,33,100730,100730,The Melbourne Savage Club 12-16 Bank Place MELBOURNE VIC 3000,Melbourne (CBD),The Melbourne Savage Club 12-16 Bank Place MELBOURNE VIC 3000,90,144.9606,-37.8166,POINT (144.9605774 -37.81654513)
2020,33,102124,102124,430-442 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 440 Collins Street MELBOURNE VIC 3000,80,144.9598,-37.8170,POINT (144.9597617 -37.81703292)
2020,33,105933,105933,425-427 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Gnd & Flr1 427 Little Collins Street MELBOURNE VIC 3000,170,144.9605,-37.8163,POINT (144.9605354 -37.81625439)
2020,33,105936,105936,433 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),433 Little Collins Street MELBOURNE VIC 3000,145,144.9603,-37.8163,POINT (144.9603417 -37.81631353)
2020,33,105937,105937,435-443 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),LwrGround 25 Bank Place MELBOURNE VIC 3000,200,144.9601,-37.8164,POINT (144.9600973 -37.81639571)
2020,33,108064,108064,85-91 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 85 Queen Street MELBOURNE VIC 3000,230,144.9610,-37.8165,POINT (144.9610219 -37.81649727)
2020,33,108065,108065,93-95 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 95 Queen Street MELBOURNE VIC 3000,167,144.9610,-37.8164,POINT (144.9609759 -37.81637815)
2020,33,108067,108067,103-105 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 105 Queen Street MELBOURNE VIC 3000,140,144.9608,-37.8162,POINT (144.9608094 -37.81615389)
2020,33,110148,110148,98-110 William Street MELBOURNE VIC 3000,Melbourne (CBD),98-110 William Street MELBOURNE VIC 3000,280,144.9591,-37.8168,POINT (144.9591229 -37.81674636)
2020,33,102131,110666,394 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 394 Collins Street MELBOURNE VIC 3000,300,144.9611,-37.8166,POINT (144.9610805 -37.81661623)
2020,35,102141,102141,280-292 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part Basement 290 Collins Street MELBOURNE VIC 3000,450,144.9644,-37.8155,POINT (144.9643515 -37.81552755)
2020,35,105919,105919,267 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground & Level 1 267 Little Collins Street MELBOURNE VIC 3000,100,144.9656,-37.8148,POINT (144.9656016 -37.81483154)
2020,35,105919,105919,267 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),20 Presgrave Place MELBOURNE VIC 3000,10,144.9656,-37.8148,POINT (144.9656016 -37.81483154)
2020,35,109271,109271,Century Building 125-133 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Gnd & Bmt 125 Swanston Street MELBOURNE VIC 3000,800,144.9658,-37.8147,POINT (144.9657988 -37.814722)
2020,35,558610,558610,256 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1-3 256 Collins Street MELBOURNE VIC 3000,190,144.9653,-37.8155,POINT (144.9652908 -37.81552377)
2020,36,102152,102152,162-168 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop B1, Basement 162 Collins Street MELBOURNE VIC 3000",620,144.9679,-37.8145,POINT (144.9678477 -37.81450292)
2020,37,102158,102158,86-88 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),86A Collins Street MELBOURNE VIC 3000,290,144.9706,-37.8139,POINT (144.9705844 -37.81393678)
2020,41,105948,105948,582-584 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),582-584 Little Collins Street MELBOURNE VIC 3000,300,144.9554,-37.8174,POINT (144.9553514 -37.8174191)
2020,42,105392,105392,120-138 King Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 120 King Street MELBOURNE VIC 3000,500,144.9564,-37.8170,POINT (144.9564073 -37.8170325)
2020,43,101154,101154,RACV Building 483-501 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),501 Bourke Street MELBOURNE VIC 3000,150,144.9596,-37.8159,POINT (144.9595846 -37.81588557)
2020,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 113 Queen Street MELBOURNE VIC 3000,80,144.9606,-37.8158,POINT (144.9606334 -37.81581412)
2020,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),"Pt Gnd & Lvl 1, Level 2-7 113 Queen Street MELBOURNE VIC 3000",940,144.9606,-37.8158,POINT (144.9606334 -37.81581412)
2020,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Level 15 123 Queen Street MELBOURNE VIC 3000,200,144.9606,-37.8158,POINT (144.9606334 -37.81581412)
2020,43,108069,108069,131-141 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1, LwrGround 131 Queen Street MELBOURNE VIC 3000",527,144.9605,-37.8155,POINT (144.9605335 -37.81549532)
2020,45,105960,105960,The Hub Arcade 318-322 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Level 2 318-322 Little Collins Street MELBOURNE VIC 3000,380,144.9640,-37.8149,POINT (144.9640096 -37.81488658)
2020,46,101130,101130,193-199 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Levels 1-4  and Rooftop 193-199 Bourke Street MELBOURNE VIC 3000,366,144.9677,-37.8132,POINT (144.9676457 -37.81320442)
2020,46,101133,101133,209-215 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1-2 215 Bourke Street MELBOURNE VIC 3000,150,144.9673,-37.8133,POINT (144.9673003 -37.81327991)
2020,46,101136,101136,231-233 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1 - 2 231 Bourke Street MELBOURNE VIC 3000,150,144.9668,-37.8134,POINT (144.9668412 -37.81343595)
2020,46,105963,105963,Council House 196-212 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),212 Little Collins Street MELBOURNE VIC 3000,50,144.9672,-37.8139,POINT (144.9671501 -37.8139021)
2020,46,105964,105964,188-194 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),10 Russell Place MELBOURNE VIC 3000,150,144.9676,-37.8139,POINT (144.9675812 -37.81390745)
2020,46,108536,108536,115-127 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),115-127 Russell Street MELBOURNE VIC 3000,414,144.9682,-37.8137,POINT (144.9681533 -37.81368234)
2020,46,108537,108537,QT Melbourne 131-141 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),"Basement , Gnd & Level 1-8 & 11 133 Russell Street MELBOURNE VIC 3000",885,144.9678,-37.8134,POINT (144.9678367 -37.81342914)
2020,46,109413,109413,146 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),11 Rainbow Alley MELBOURNE VIC 3000,90,144.9662,-37.8142,POINT (144.966202 -37.81417656)
2020,46,111394,111394,UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,Melbourne (CBD),16 Russell Place MELBOURNE VIC 3000,60,144.9674,-37.8136,POINT (144.9674376 -37.81354622)
2020,48,101113,101113,59-63 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 2 59-63 Bourke Street MELBOURNE VIC 3000,150,144.9716,-37.8121,POINT (144.9715656 -37.81212366)
2020,48,101116,101116,79-85 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 2 79 Bourke Street MELBOURNE VIC 3000,150,144.9710,-37.8122,POINT (144.9710397 -37.81218018)
2020,48,103626,103626,114-122 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),114-122 Exhibition Street MELBOURNE VIC 3000,550,144.9712,-37.8129,POINT (144.971197 -37.81286226)
2020,48,105968,105968,62-66 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),62-66 Little Collins Street MELBOURNE VIC 3000,285,144.9714,-37.8128,POINT (144.9714419 -37.81280975)
2020,48,503031,503031,19-23 Meyers Place MELBOURNE VIC 3000,Melbourne (CBD),Ground 19-23 Meyers Place MELBOURNE VIC 3000,152,144.9721,-37.8122,POINT (144.9721085 -37.8121523)
2020,51,108963,108963,672-696 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Part Basement 688 Bourke Street MELBOURNE VIC 3000,600,144.9536,-37.8166,POINT (144.9535904 -37.81663059)
2020,52,592048,592048,188-202 King Street MELBOURNE VIC 3000,Melbourne (CBD),188-200 King Street MELBOURNE VIC 3000,458,144.9556,-37.8155,POINT (144.9556242 -37.81551357)
2020,53,110145,110145,170-176 William Street MELBOURNE VIC 3000,Melbourne (CBD),170 William Street MELBOURNE VIC 3000,50,144.9582,-37.8149,POINT (144.9582198 -37.81491755)
2020,54,104653,104653,21-25 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),21-25 Hardware Lane MELBOURNE VIC 3000,326,144.9613,-37.8141,POINT (144.9613141 -37.81409145)
2020,54,109954,109954,15-19 Warburton Lane MELBOURNE VIC 3000,Melbourne (CBD),Level 1 15-19 Warburton Lane MELBOURNE VIC 3000,50,144.9619,-37.8138,POINT (144.9618461 -37.81381263)
2020,55,101193,101193,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Office T03 338-352 Bourke Street MELBOURNE VIC 3000,400,144.9633,-37.8136,POINT (144.9632886 -37.81360352)
2020,55,101194,101194,314-336 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Part Level 6 314-336 Bourke Street MELBOURNE VIC 3000,900,144.9638,-37.8135,POINT (144.9638271 -37.81344774)
2020,55,109284,109284,191-205 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Mezzanine 195 Swanston Street MELBOURNE VIC 3000,200,144.9650,-37.8131,POINT (144.9650108 -37.81309929)
2020,55,109284,109284,191-205 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),191 Swanston Street MELBOURNE VIC 3000,200,144.9650,-37.8131,POINT (144.9650108 -37.81309929)
2020,56,101206,101206,188 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 2 & Rooftop 188 Bourke Street MELBOURNE VIC 3000,302,144.9676,-37.8127,POINT (144.9676139 -37.81269723)
2020,56,101207,101207,184-186 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1-4 184-186 Bourke Street MELBOURNE VIC 3000,204,144.9677,-37.8127,POINT (144.967689 -37.81267571)
2020,56,108538,108538,163-169 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1 163-165 Russell Street MELBOURNE VIC 3000,300,144.9677,-37.8125,POINT (144.9676472 -37.81246618)
2020,57,101212,101212,152-158 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 2-3 2 Coverlid Place MELBOURNE VIC 3000,1500,144.9685,-37.8120,POINT (144.9685177 -37.81195838)
2020,57,101214,101214,146-150 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Pt Gnd & Levels 1-2 146 Bourke Street MELBOURNE VIC 3000,100,144.9687,-37.8124,POINT (144.9687429 -37.81235414)
2020,57,101217,101217,124-128 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 124-128 Bourke Street MELBOURNE VIC 3000,350,144.9693,-37.8121,POINT (144.9692644 -37.8120699)
2020,57,101221,101221,94-96 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),94-96 Bourke Street MELBOURNE VIC 3000,450,144.9702,-37.8119,POINT (144.9702436 -37.81191318)
2020,58,101230,101230,54-62 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),4 Crossley Street MELBOURNE VIC 3000,99,144.9714,-37.8116,POINT (144.9713807 -37.8115535)
2020,58,101236,101236,12 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),12 Bourke Street MELBOURNE VIC 3000,125,144.9725,-37.8113,POINT (144.9725085 -37.81124813)
2020,58,101238,101238,The Imperial Hotel 2-8 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Imperial Hotel 2-8 Bourke Street MELBOURNE VIC 3000,894,144.9727,-37.8112,POINT (144.9726756 -37.81120078)
2020,58,105657,105657,21 Liverpool Street MELBOURNE VIC 3000,Melbourne (CBD),21 Liverpool Street MELBOURNE VIC 3000,164,144.9713,-37.8112,POINT (144.9712646 -37.81118096)
2020,58,105828,105828,19-25 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),19 Little Bourke Street MELBOURNE VIC 3000,300,144.9720,-37.8107,POINT (144.9719902 -37.81074282)
2020,58,105829,105829,37-41 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 37-41 Little Bourke Street MELBOURNE VIC 3000,100,144.9715,-37.8108,POINT (144.9715058 -37.81083608)
2020,58,108986,108986,161 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 161 Spring Street MELBOURNE VIC 3000,703,144.9724,-37.8110,POINT (144.9724296 -37.81095114)
2020,61,105308,105308,203-207 King Street MELBOURNE VIC 3000,Melbourne (CBD),586 Little Bourke Street MELBOURNE VIC 3000,30,144.9550,-37.8154,POINT (144.9549686 -37.81538872)
2020,61,105716,105716,597-603 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),597-603 Lonsdale Street MELBOURNE VIC 3000,675,144.9545,-37.8149,POINT (144.9544928 -37.81489945)
2020,61,105858,105858,590-592 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),590-592 Little Bourke Street MELBOURNE VIC 3000,700,144.9547,-37.8153,POINT (144.9546988 -37.81533852)
2020,63,105867,105867,428-432 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),"Suite 301, Level 3 428 Little Bourke Street MELBOURNE VIC 3000",100,144.9597,-37.8139,POINT (144.9597267 -37.81392922)
2020,64,104659,104659,67-73 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Ground 67 Hardware Lane MELBOURNE VIC 3000,119,144.9609,-37.8132,POINT (144.9609081 -37.81323464)
2020,64,104659,104659,67-73 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Basement 67 Hardware Lane MELBOURNE VIC 3000,143,144.9609,-37.8132,POINT (144.9609081 -37.81323464)
2020,64,105700,105700,359-363 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Rear 359 Lonsdale Street MELBOURNE VIC 3000,200,144.9619,-37.8128,POINT (144.9618756 -37.81275144)
2020,64,105704,105704,377-381 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1, 377 Lonsdale Street MELBOURNE VIC 3000",331,144.9615,-37.8129,POINT (144.9614545 -37.81287941)
2020,64,105870,105870,380-384 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),382 Little Bourke Street MELBOURNE VIC 3000,98,144.9613,-37.8135,POINT (144.9613281 -37.81354351)
2020,64,515538,515538,4-6 Goldie Place MELBOURNE VIC 3000,Melbourne (CBD),4-6 Goldie Place MELBOURNE VIC 3000,120,144.9608,-37.8135,POINT (144.960829 -37.81351796)
2020,65,105875,105875,Break Free (Heritage on Little Bourke) 318-322 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),2 Driver Lane MELBOURNE VIC 3000,85,144.9631,-37.8129,POINT (144.9631275 -37.81292592)
2020,65,105875,105875,Break Free (Heritage on Little Bourke) 318-322 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 318 Little Bourke Street MELBOURNE VIC 3000,118,144.9631,-37.8129,POINT (144.9631275 -37.81292592)
2020,65,109292,109292,243-249 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1 243-249 Swanston Street MELBOURNE VIC 3000,212,144.9647,-37.8123,POINT (144.9647362 -37.81230096)
2020,66,105691,105691,209-211 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),209-211 Lonsdale Street MELBOURNE VIC 3000,180,144.9663,-37.8114,POINT (144.9662603 -37.8114315)
2020,66,105694,105694,233-237 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),233 Lonsdale Street MELBOURNE VIC 3000,300,144.9656,-37.8116,POINT (144.9655479 -37.81158038)
2020,66,105694,105694,233-237 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),235 Lonsdale Street MELBOURNE VIC 3000,100,144.9656,-37.8116,POINT (144.9655479 -37.81158038)
2020,66,105695,105695,239 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1-2 239 Lonsdale Street MELBOURNE VIC 3000,100,144.9654,-37.8116,POINT (144.9653779 -37.81159441)
2020,66,105878,105878,242-244 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1, Ground 242 Little Bourke Street MELBOURNE VIC 3000",209,144.9656,-37.8121,POINT (144.9655881 -37.81209713)
2020,66,108547,108547,199-203 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),199-203 Russell Street MELBOURNE VIC 3000,300,144.9673,-37.8118,POINT (144.9673408 -37.81179189)
2020,66,109390,109390,264-266 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Rooftop 264 Swanston Street MELBOURNE VIC 3000,60,144.9652,-37.8118,POINT (144.9651474 -37.81181062)
2020,66,109392,109392,Curtin House 248-258 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit S2, Level 1 252 Swanston Street MELBOURNE VIC 3000",300,144.9653,-37.8120,POINT (144.9652718 -37.81199356)
2020,66,109392,109392,Curtin House 248-258 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit S3-S4, Level 2 252 Swanston Street MELBOURNE VIC 3000",342,144.9653,-37.8120,POINT (144.9652718 -37.81199356)
2020,66,109392,109392,Curtin House 248-258 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit S15, Level 7 252 Swanston Street MELBOURNE VIC 3000",200,144.9653,-37.8120,POINT (144.9652718 -37.81199356)
2020,66,109392,109392,Curtin House 248-258 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit S13, Level 6 252 Swanston Street MELBOURNE VIC 3000",175,144.9653,-37.8120,POINT (144.9652718 -37.81199356)
2020,66,109436,109436,27-29 Tattersalls Lane MELBOURNE VIC 3000,Melbourne (CBD),27-29 Tattersalls Lane MELBOURNE VIC 3000,100,144.9654,-37.8118,POINT (144.9653895 -37.81176162)
2020,66,109952,109952,7-9 Waratah Place MELBOURNE VIC 3000,Melbourne (CBD),Level 1 7-9 Waratah Place MELBOURNE VIC 3000,80,144.9670,-37.8116,POINT (144.9669903 -37.81162486)
2020,67,102199,102199,16-20 Corrs Lane MELBOURNE VIC 3000,Melbourne (CBD),Ground 16-20 Corrs Lane MELBOURNE VIC 3000,200,144.9684,-37.8111,POINT (144.9683853 -37.8111293)
2020,67,102199,102199,16-20 Corrs Lane MELBOURNE VIC 3000,Melbourne (CBD),Level 1 16-20 Corrs Lane MELBOURNE VIC 3000,300,144.9684,-37.8111,POINT (144.9683853 -37.8111293)
2020,67,102200,102200,12-14 Corrs Lane MELBOURNE VIC 3000,Melbourne (CBD),Gnd & Flr1 14 Corrs Lane MELBOURNE VIC 3000,80,144.9684,-37.8112,POINT (144.9684318 -37.8112296)
2020,67,105673,105673,103-105 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Ground & Rooftop 103 Lonsdale Street MELBOURNE VIC 3000,145,144.9693,-37.8105,POINT (144.9692533 -37.81049414)
2020,67,105675,105675,113 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),113 Lonsdale Street MELBOURNE VIC 3000,160,144.9690,-37.8106,POINT (144.9690111 -37.81056534)
2020,67,105677,105677,117-121 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 117 Lonsdale Street MELBOURNE VIC 3000,250,144.9689,-37.8108,POINT (144.9689013 -37.81078996)
2020,67,105679,105679,131-137 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Part Level 1 128-130 Little Bourke Street MELBOURNE VIC 3000,170,144.9685,-37.8109,POINT (144.9685148 -37.81092689)
2020,67,108581,108581,226-236 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),234A Russell Street MELBOURNE VIC 3000,166,144.9676,-37.8110,POINT (144.9676438 -37.81098244)
2020,71,105318,105318,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,Melbourne (CBD),Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,116,144.9542,-37.8137,POINT (144.9541999 -37.81367556)
2020,74,104662,104662,106-112 Hardware Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1, 106-112 Hardware Street MELBOURNE VIC 3000",200,144.9607,-37.8121,POINT (144.9606807 -37.81213636)
2020,74,106017,106017,391-393 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1 391 Little Lonsdale Street MELBOURNE VIC 3000,175,144.9603,-37.8119,POINT (144.9603413 -37.81187403)
2020,74,106019,106019,399-401 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Restaurant Level 2 399 Little Lonsdale Street MELBOURNE VIC 3000,786,144.9601,-37.8121,POINT (144.9601358 -37.81204562)
2020,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),249 Little Lonsdale Street MELBOURNE VIC 3000,370,144.9657,-37.8107,POINT (144.965725 -37.81067869)
